id,url
ocd-division/country:ca/csd:2480135,http://www.municipalite.duhamel.qc.ca
ocd-division/country:ca/csd:2480140,http://www.val-des-bois.ca
ocd-division/country:ca/csd:2480145,http://www.bowman.ca
ocd-division/country:ca/csd:2481017,http://www.gatineau.ca
ocd-division/country:ca/csd:2482015,http://www.val-des-monts.net
ocd-division/country:ca/csd:2482020,http://www.cantley.ca
ocd-division/country:ca/csd:2482025,http://www.chelsea.ca
ocd-division/country:ca/csd:2482030,http://www.munpontiac.com
ocd-division/country:ca/csd:2482035,http://www.villelapeche.qc.ca
ocd-division/country:ca/csd:2483005,http://www.mundenholm.com
ocd-division/country:ca/csd:2483010,http://www.lowquebec.ca
ocd-division/country:ca/csd:2483015,http://www.kazabazua.ca
ocd-division/country:ca/csd:2483020,http://www.lac-sainte-marie.com
ocd-division/country:ca/csd:2483032,http://www.gracefield.ca
ocd-division/country:ca/csd:2483045,http://www.bluesea.ca
ocd-division/country:ca/csd:2483050,http://www.bouchette.ca
ocd-division/country:ca/csd:2483055,http://www.sainte-therese-de-la-gatineau.ca
ocd-division/country:ca/csd:2483060,http://www.messines.ca
ocd-division/country:ca/csd:2483065,http://www.ville.maniwaki.qc.ca
ocd-division/country:ca/csd:2483070,http://www.deleage.ca
ocd-division/country:ca/csd:2483085,http://www.bois-franc.ca
ocd-division/country:ca/csd:2483088,http://www.montcerf-lytton.com
ocd-division/country:ca/csd:2483095,http://www.grandremous.ca
ocd-division/country:ca/csd:2484082,http://www.isle-aux-allumettes.com
ocd-division/country:ca/csd:2485005,http://www.temiscaming.net
ocd-division/country:ca/csd:2485010,http://www.kipawa.ca
ocd-division/country:ca/csd:2485020,http://www.temiscamingue.net
ocd-division/country:ca/csd:2485025,http://www.ville-marie.ca
ocd-division/country:ca/csd:2485037,http://www.lorrainville.ca
ocd-division/country:ca/csd:2485045,http://www.temiscamingue.net/guigues/
ocd-division/country:ca/csd:2485050,http://laverlochere.net
ocd-division/country:ca/csd:2485060,http://www.latulipeetgaboury.net
ocd-division/country:ca/csd:2485075,http://www.moffet.ca
ocd-division/country:ca/csd:2485085,http://www.st-eugene-de-guigues.qc.ca
ocd-division/country:ca/csd:2485090,http://www.municipalite.notre-dame-du-nord.qc.ca
ocd-division/country:ca/csd:2485105,http://www.municipaliteremigny.qc.ca
ocd-division/country:ca/csd:2487105,http://valst-gilles.ao.ca
ocd-division/country:ca/csd:2487120,http://st-lambert.ao.ca
ocd-division/country:ca/csd:2488055,http://www.ville.amos.qc.ca
ocd-division/country:ca/csd:2488075,http://www.mrcabitibi.qc.ca
ocd-division/country:ca/csd:2489015,http://ville.malartic.qc.ca?doing_wp_cron=1376964005.5565340518951416015625
ocd-division/country:ca/csd:2491042,http://www.ville.stfelicien.qc.ca
ocd-division/country:ca/csd:2493042,http://www.ville.alma.qc.ca
ocd-division/country:ca/csd:2493070,http://www.ville.st-henri-de-taillon.qc.ca
ocd-division/country:ca/csd:2494068,http://ville.saguenay.ca
ocd-division/country:ca/csd:2494225,http://www.st-felix-dotis.qc.ca
ocd-division/country:ca/csd:2496005,http://www.baietrinite.info
ocd-division/country:ca/csd:2497007,http://www.ville.sept-iles.qc.ca
ocd-division/country:ca/csd:2498020,http://www.ile-anticosti.com
ocd-division/country:ca/csd:2498030,http://www.aguanish.org
ocd-division/country:ca/csd:2498035,http://www.baiejohanbeetz.qc.ca
ocd-division/country:ca/csd:2498040,http://www.havresaintpierre.com
ocd-division/country:ca/csd:2498055,http://www.riviere-au-tonnerre.ca
ocd-division/country:ca/csd:2499060,http://www.municipalite.baie-james.qc.ca
ocd-division/country:ca/csd:2499080,http://www.nvumiujaq.ca
ocd-division/country:ca/csd:2499085,http://www.nvinukjuak.ca
ocd-division/country:ca/csd:2499095,http://www.nvkuujjuaq.ca
ocd-division/country:ca/csd:2499105,http://www.nvaupaluk.ca
ocd-division/country:ca/csd:2499120,http://www.nvpuvirnituq.ca
ocd-division/country:ca/csd:2499130,http://www.nvkangiqsujuaq.ca
ocd-division/country:ca/csd:3501012,http://www.cornwall.ca
ocd-division/country:ca/csd:3502001,http://www.easthawkesbury.ca
ocd-division/country:ca/csd:3502008,http://www.hawkesbury.ca
ocd-division/country:ca/csd:3502023,http://www.alfred-plantagenet.com
ocd-division/country:ca/csd:3502025,http://www.nationmun.ca
ocd-division/country:ca/csd:3502036,http://www.clarence-rockland.com
ocd-division/country:ca/csd:3502048,http://www.russell.ca
ocd-division/country:ca/csd:3506008,http://www.ottawa.ca
ocd-division/country:ca/csd:3507004,http://www.edwardsburghcardinal.ca
ocd-division/country:ca/csd:3507006,http://www.augusta.ca
ocd-division/country:ca/csd:3507008,http://www.prescott.ca
ocd-division/country:ca/csd:3507014,http://www.elizabethtown-kitley.on.ca
ocd-division/country:ca/csd:3507015,http://www.brockville.com
ocd-division/country:ca/csd:3507017,http://www.frontofyonge.com
ocd-division/country:ca/csd:3507021,http://www.leeds1000islands.ca
ocd-division/country:ca/csd:3507024,http://www.gananoque.ca
ocd-division/country:ca/csd:3507033,http://village.westport.on.ca
ocd-division/country:ca/csd:3507040,http://www.twprideaulakes.on.ca
ocd-division/country:ca/csd:3507042,http://athenstownship.ca
ocd-division/country:ca/csd:3507052,http://www.village.merrickville-wolford.on.ca
ocd-division/country:ca/csd:3507065,http://www.northgrenville.on.ca
ocd-division/country:ca/csd:3509001,http://www.township.montague.on.ca
ocd-division/country:ca/csd:3509004,http://www.smithsfalls.ca
ocd-division/country:ca/csd:3509010,http://www.drummondnorthelmsley.com
ocd-division/country:ca/csd:3509015,http://tayvalleytwp.ca
ocd-division/country:ca/csd:3509021,http://www.town.perth.on.ca
ocd-division/country:ca/csd:3509024,http://www.twp.beckwith.on.ca
ocd-division/country:ca/csd:3509028,http://www.carletonplace.ca
ocd-division/country:ca/csd:3509030,http://www.mississippimills.ca
ocd-division/country:ca/csd:3509039,http://www.lanarkhighlands.ca
ocd-division/country:ca/csd:3510005,http://www.municipality.frontenacislands.on.ca
ocd-division/country:ca/csd:3510010,http://www.cityofkingston.ca
ocd-division/country:ca/csd:3510020,http://www.township.southfrontenac.on.ca
ocd-division/country:ca/csd:3510035,http://www.centralfrontenac.com
ocd-division/country:ca/csd:3510045,http://www.northfrontenac.com
ocd-division/country:ca/csd:3511015,http://www.greaternapanee.com
ocd-division/country:ca/csd:3512001,http://www.tyendinagatownship.com
ocd-division/country:ca/csd:3512002,http://deseronto.ca
ocd-division/country:ca/csd:3512005,http://www.city.belleville.on.ca
ocd-division/country:ca/csd:3512015,http://www.city.quintewest.on.ca
ocd-division/country:ca/csd:3512020,http://www.stirling-rawdon.com
ocd-division/country:ca/csd:3512026,http://www.centrehastings.com
ocd-division/country:ca/csd:3512030,http://www.twp.tweed.on.ca
ocd-division/country:ca/csd:3512036,http://www.madoc.ca
ocd-division/country:ca/csd:3512046,http://www.marmoraandlake.ca
ocd-division/country:ca/csd:3512048,http://www.tudorandcashel.com
ocd-division/country:ca/csd:3512051,http://www.township.limerick.on.ca
ocd-division/country:ca/csd:3512054,http://www.township.wollaston.on.ca
ocd-division/country:ca/csd:3512058,http://www.faraday.ca
ocd-division/country:ca/csd:3512061,http://www.town.bancroft.on.ca
ocd-division/country:ca/csd:3512065,http://www.carlowmayo.ca
ocd-division/country:ca/csd:3512076,http://www.hastingshighlands.ca
ocd-division/country:ca/csd:3514004,http://www.brighton.ca
ocd-division/country:ca/csd:3514014,http://www.visitcramahe.ca
ocd-division/country:ca/csd:3514019,http://www.hamiltontownship.ca
ocd-division/country:ca/csd:3514020,http://www.porthope.ca
ocd-division/country:ca/csd:3514021,http://www.cobourg.ca
ocd-division/country:ca/csd:3514024,http://www.alnwickhaldimand.ca
ocd-division/country:ca/csd:3514045,http://www.trenthills.ca
ocd-division/country:ca/csd:3515014,http://www.city.peterborough.on.ca
ocd-division/country:ca/csd:3515030,http://www.havelockbelmontmethuen.on.ca
ocd-division/country:ca/csd:3515044,http://www.galwaycavendishharvey.ca
ocd-division/country:ca/csd:3516010,http://www.city.kawarthalakes.on.ca
ocd-division/country:ca/csd:3518001,http://www.pickering.ca
ocd-division/country:ca/csd:3518005,http://www.ajax.ca
ocd-division/country:ca/csd:3518009,http://www.whitby.ca
ocd-division/country:ca/csd:3518013,http://www.oshawa.ca
ocd-division/country:ca/csd:3518017,http://www.clarington.net
ocd-division/country:ca/csd:3518020,http://www.scugog.ca
ocd-division/country:ca/csd:3518029,http://www.town.uxbridge.on.ca
ocd-division/country:ca/csd:3518039,http://townshipofbrock.ca
ocd-division/country:ca/csd:3519028,https://www.vaughan.ca
ocd-division/country:ca/csd:3519036,http://www.markham.ca
ocd-division/country:ca/csd:3519038,http://www.town.richmond-hill.on.ca
ocd-division/country:ca/csd:3519044,http://www.townofws.com
ocd-division/country:ca/csd:3519046,http://www.town.aurora.on.ca
ocd-division/country:ca/csd:3519048,http://www.town.newmarket.on.ca
ocd-division/country:ca/csd:3519049,http://www.king.ca
ocd-division/country:ca/csd:3519054,http://www.eastgwillimbury.ca
ocd-division/country:ca/csd:3519070,http://www.georgina.ca
ocd-division/country:ca/csd:3520005,http://www.toronto.ca
ocd-division/country:ca/csd:3521005,http://www.city.mississauga.on.ca
ocd-division/country:ca/csd:3521010,http://www.brampton.ca
ocd-division/country:ca/csd:3521024,http://www.town.caledon.on.ca
ocd-division/country:ca/csd:3522014,http://www.orangeville.ca
ocd-division/country:ca/csd:3523001,http://www.twp.puslinch.on.ca
ocd-division/country:ca/csd:3523008,http://guelph.ca
ocd-division/country:ca/csd:3523009,http://www.get.on.ca
ocd-division/country:ca/csd:3523017,http://www.erin.ca
ocd-division/country:ca/csd:3523025,http://www.centrewellington.ca
ocd-division/country:ca/csd:3523033,http://www.mapleton.ca
ocd-division/country:ca/csd:3523043,http://www.town.minto.on.ca
ocd-division/country:ca/csd:3523050,http://www.wellington-north.com
ocd-division/country:ca/csd:3524001,http://www.oakville.ca
ocd-division/country:ca/csd:3524002,http://cms.burlington.ca
ocd-division/country:ca/csd:3524009,http://www.milton.ca
ocd-division/country:ca/csd:3524015,http://www.haltonhills.ca
ocd-division/country:ca/csd:3525005,http://www.hamilton.ca
ocd-division/country:ca/csd:3526003,http://www.town.forterie.ca
ocd-division/country:ca/csd:3526011,http://portcolborne.ca
ocd-division/country:ca/csd:3526014,http://www.township.wainfleet.on.ca
ocd-division/country:ca/csd:3526021,http://www.westlincoln.ca
ocd-division/country:ca/csd:3526028,http://www.pelham.ca
ocd-division/country:ca/csd:3526032,http://www.city.welland.on.ca
ocd-division/country:ca/csd:3526037,http://www.thorold.com
ocd-division/country:ca/csd:3526043,http://www.niagarafalls.ca
ocd-division/country:ca/csd:3526047,http://www.notl.org
ocd-division/country:ca/csd:3526053,http://www.stcatharines.ca
ocd-division/country:ca/csd:3526057,http://www.lincoln.ca
ocd-division/country:ca/csd:3526065,http://www.grimsby.ca
ocd-division/country:ca/csd:3529006,http://www.city.brantford.on.ca
ocd-division/country:ca/csd:3530004,http://www.township.northdumfries.on.ca
ocd-division/country:ca/csd:3530010,http://www.cambridge.ca
ocd-division/country:ca/csd:3530013,http://www.kitchener.ca
ocd-division/country:ca/csd:3530016,http://www.waterloo.ca
ocd-division/country:ca/csd:3530020,http://www.wilmot.ca
ocd-division/country:ca/csd:3530027,http://www.township.wellesley.on.ca
ocd-division/country:ca/csd:3530035,http://www.woolwich.ca
ocd-division/country:ca/csd:3531011,http://www.stratfordcanada.ca
ocd-division/country:ca/csd:3531016,http://www.townofstmarys.com
ocd-division/country:ca/csd:3531040,http://www.northperth.ca
ocd-division/country:ca/csd:3532004,http://www.town.tillsonburg.on.ca
ocd-division/country:ca/csd:3534005,http://www.bayham.on.ca
ocd-division/country:ca/csd:3534010,http://malahide.ca
ocd-division/country:ca/csd:3534011,http://www.aylmer.ca
ocd-division/country:ca/csd:3534020,http://www.centralelgin.org
ocd-division/country:ca/csd:3534024,http://www.twp.southwold.on.ca
ocd-division/country:ca/csd:3534030,http://www.duttondunwich.on.ca
ocd-division/country:ca/csd:3534042,http://www.westelgin.net
ocd-division/country:ca/csd:3536020,http://www.chatham-kent.ca
ocd-division/country:ca/csd:3537001,http://www.pelee.org
ocd-division/country:ca/csd:3537003,http://www.leamington.ca
ocd-division/country:ca/csd:3537013,http://www.town.kingsville.on.ca
ocd-division/country:ca/csd:3537016,http://www.townofessex.on.ca
ocd-division/country:ca/csd:3537028,http://www.amherstburg.ca
ocd-division/country:ca/csd:3537034,http://www.town.lasalle.on.ca
ocd-division/country:ca/csd:3537039,http://www.citywindsor.ca
ocd-division/country:ca/csd:3537048,http://www.tecumseh.ca
ocd-division/country:ca/csd:3537064,http://www.townoflakeshore.on.ca
ocd-division/country:ca/csd:3538003,http://www.twp.stclair.on.ca
ocd-division/country:ca/csd:3538015,http://brookealvinston.com/home/
ocd-division/country:ca/csd:3538016,http://www.enniskillen.ca
ocd-division/country:ca/csd:3538018,http://www.oilsprings.ca
ocd-division/country:ca/csd:3538019,http://www.town.petrolia.on.ca
ocd-division/country:ca/csd:3538030,http://www.sarnia.ca
ocd-division/country:ca/csd:3538031,http://www.villageofpointedward.com
ocd-division/country:ca/csd:3538035,http://www.plympton-wyoming.com
ocd-division/country:ca/csd:3538040,http://www.lambtonshores.ca
ocd-division/country:ca/csd:3538043,http://warwicktownship.ca
ocd-division/country:ca/csd:3539002,http://www.newbury.ca
ocd-division/country:ca/csd:3539005,http://www.southwestmiddlesex.ca
ocd-division/country:ca/csd:3539015,http://www.strathroy-caradoc.ca
ocd-division/country:ca/csd:3539027,http://www.thamescentre.on.ca
ocd-division/country:ca/csd:3539033,http://www.middlesexcentre.on.ca
ocd-division/country:ca/csd:3539036,http://www.london.ca
ocd-division/country:ca/csd:3539041,http://www.northmiddlesex.on.ca
ocd-division/country:ca/csd:3539047,http://www.adelaidemetcalfe.on.ca
ocd-division/country:ca/csd:3539060,http://www.lucanbiddulph.on.ca
ocd-division/country:ca/csd:3540005,http://www.southhuron.ca
ocd-division/country:ca/csd:3540010,http://www.town.bluewater.on.ca
ocd-division/country:ca/csd:3540025,http://www.centralhuron.com
ocd-division/country:ca/csd:3540028,http://www.town.goderich.on.ca
ocd-division/country:ca/csd:3540040,http://www.huroneast.com
ocd-division/country:ca/csd:3540046,http://town.howick.on.ca
ocd-division/country:ca/csd:3540050,http://www.morristurnberry.ca
ocd-division/country:ca/csd:3540055,http://www.northhuron.ca
ocd-division/country:ca/csd:3540063,http://www.acwtownship.ca
ocd-division/country:ca/csd:3541015,http://www.huronkinloss.com
ocd-division/country:ca/csd:3541024,http://www.kincardine.net
ocd-division/country:ca/csd:3542004,http://www.westgrey.com
ocd-division/country:ca/csd:3542005,http://www.town.southgate.on.ca
ocd-division/country:ca/csd:3542015,http://www.greyhighlands.ca
ocd-division/country:ca/csd:3542029,http://www.hanover.ca
ocd-division/country:ca/csd:3542037,http://www.chatsworth.ca
ocd-division/country:ca/csd:3542045,http://www.thebluemountains.ca
ocd-division/country:ca/csd:3542047,http://www.meaford.ca
ocd-division/country:ca/csd:3542053,http://www.georgianbluffs.on.ca
ocd-division/country:ca/csd:3542059,http://www.city.owen-sound.on.ca
ocd-division/country:ca/csd:3543009,http://www.springwater.ca
ocd-division/country:ca/csd:3543014,http://www.town.BradfordWestGwillimbury.on.ca
ocd-division/country:ca/csd:3543031,http://www.town.collingwood.on.ca
ocd-division/country:ca/csd:3543042,http://www.barrie.ca
ocd-division/country:ca/csd:3543064,http://www.wasagabeach.com
ocd-division/country:ca/csd:3543072,http://www.town.penetanguishene.on.ca
ocd-division/country:ca/csd:3544018,http://www.town.bracebridge.on.ca
ocd-division/country:ca/csd:3544027,http://www.lakeofbays.on.ca
ocd-division/country:ca/csd:3544042,http://www.huntsville.ca
ocd-division/country:ca/csd:3547002,http://www.arnprior.ca
ocd-division/country:ca/csd:3547003,http://www.mcnabbraeside.com
ocd-division/country:ca/csd:3547008,http://www.townshipofgreatermadawaska.com
ocd-division/country:ca/csd:3547020,http://www.countyofrenfrew.on.ca/municipalities/township-of-brudenell-lyndoch-and-raglan/
ocd-division/country:ca/csd:3547030,http://www.madawaskavalley.on.ca
ocd-division/country:ca/csd:3547033,http://www.killaloe-hagarty-richards.ca
ocd-division/country:ca/csd:3547035,http://www.eganville.com
ocd-division/country:ca/csd:3547043,http://www.admastonbromley.com
ocd-division/country:ca/csd:3547046,http://www.hortontownship.ca
ocd-division/country:ca/csd:3547048,http://town.renfrew.on.ca
ocd-division/country:ca/csd:3547070,http://www.nalgonawil.com
ocd-division/country:ca/csd:3547075,http://www.laurentianvalleytwsp.on.ca
ocd-division/country:ca/csd:3547076,http://www.petawawa.ca
ocd-division/country:ca/csd:3547090,http://www.laurentianhills.ca
ocd-division/country:ca/csd:3547096,http://www.deepriver.ca
ocd-division/country:ca/csd:3547098,http://www.townshipsofheadclaramaria.ca
ocd-division/country:ca/csd:3548019,http://www.mattawan.info/home/default.htm
ocd-division/country:ca/csd:3548027,http://www.ebonfield.org
ocd-division/country:ca/csd:3548031,http://www.chisholm.ca
ocd-division/country:ca/csd:3548034,http://www.eastferris.ca
ocd-division/country:ca/csd:3548044,http://www.cityofnorthbay.ca
ocd-division/country:ca/csd:3548069,http://www.temagami.ca
ocd-division/country:ca/csd:3549003,http://www.twp.seguin.on.ca
ocd-division/country:ca/csd:3549005,http://www.thearchipelago.on.ca
ocd-division/country:ca/csd:3549018,http://townofkearney.com
ocd-division/country:ca/csd:3549022,http://www.burksfalls.net
ocd-division/country:ca/csd:3549031,http://www.municipalityofmcdougall.com
ocd-division/country:ca/csd:3549036,http://www.carlingtownship.ca
ocd-division/country:ca/csd:3549039,http://www.whitestone.ca
ocd-division/country:ca/csd:3549043,http://www.magnetawan.com
ocd-division/country:ca/csd:3549048,http://www.sundridge.ca
ocd-division/country:ca/csd:3549066,http://mycallander.ca
ocd-division/country:ca/csd:3551017,http://www.townofnemi.on.ca?CFID=6215502&CFTOKEN=3916dc8fe54cdd51-30BBD91B-95B9-2AE6-6AC21F58562E09
ocd-division/country:ca/csd:3551021,http://www.billingstwp.ca
ocd-division/country:ca/csd:3552001,http://www.frenchriver.ca
ocd-division/country:ca/csd:3552036,http://www.municipality.killarney.on.ca
ocd-division/country:ca/csd:3552092,http://www.chapleau.ca
ocd-division/country:ca/csd:3553005,http://www.greatersudbury.ca
ocd-division/country:ca/csd:3554001,http://www.colemantownship.ca
ocd-division/country:ca/csd:3554056,http://www.matachewan.com
ocd-division/country:ca/csd:3554058,http://www.mcgarry.ca
ocd-division/country:ca/csd:3554062,http://www.larderlake.net
ocd-division/country:ca/csd:3554068,http://www.discoverkl.ca
ocd-division/country:ca/csd:3556027,http://www.timmins.ca
ocd-division/country:ca/csd:3556031,http://www.iroquoisfalls.com
ocd-division/country:ca/csd:3556042,http://www.town.cochrane.on.ca
ocd-division/country:ca/csd:3556048,http://www.townofsmoothrockfalls.ca
ocd-division/country:ca/csd:3556056,http://moonbeam.ca
ocd-division/country:ca/csd:3556066,http://www.kapuskasing.ca
ocd-division/country:ca/csd:3556070,http://www.valharty.ca
ocd-division/country:ca/csd:3556076,http://www.hearst.ca
ocd-division/country:ca/csd:3556106,http://www.moosonee.ca
ocd-division/country:ca/csd:3557061,http://www.city.sault-ste-marie.on.ca
ocd-division/country:ca/csd:3557076,http://www.wawa.ca
ocd-division/country:ca/csd:3557091,http://www.whiteriver.ca
ocd-division/country:ca/csd:3558001,http://www.neebing.org
ocd-division/country:ca/csd:3558004,http://www.thunderbay.ca
ocd-division/country:ca/csd:3558011,http://oliverpaipoonge.ca
ocd-division/country:ca/csd:3558028,http://www.shuniah.org
ocd-division/country:ca/csd:3558034,http://www.doriontownship.ca
ocd-division/country:ca/csd:3558041,http://www.redrocktownship.com
ocd-division/country:ca/csd:3558051,http://www.schreiber.ca
ocd-division/country:ca/csd:3558054,http://www.terracebay.ca
ocd-division/country:ca/csd:3558066,http://www.manitouwadge.ca
ocd-division/country:ca/csd:3558075,http://www.greenstone.ca
ocd-division/country:ca/csd:3559001,http://www.atikokan.ca
ocd-division/country:ca/csd:3559011,http://www.alberton.ca
ocd-division/country:ca/csd:3559012,http://www.fort-frances.com
ocd-division/country:ca/csd:3559019,http://www.emo.ca
ocd-division/country:ca/csd:3560001,http://www.town.ignace.on.ca
ocd-division/country:ca/csd:3560008,http://www.snnf.ca
ocd-division/country:ca/csd:3560010,http://www.city.kenora.on.ca
ocd-division/country:ca/csd:3560032,http://www.ear-falls.com
ocd-division/country:ca/csd:3560034,http://www.siouxlookout.ca
ocd-division/country:ca/csd:3560042,http://www.redlake.ca
ocd-division/country:ca/csd:3560049,http://picklelake.ca
ocd-division/country:ca/csd:4601039,http://www.rmofpiney.mb.ca
ocd-division/country:ca/csd:4601043,http://www.rmofreynolds.com
ocd-division/country:ca/csd:4601046,http://www.rmwhitemouth.com
ocd-division/country:ca/csd:4601051,http://www.pinawa.com
ocd-division/country:ca/csd:4601057,"http://lacdubonnet.com/main.asp?fxoid=FXMenu,1&cat_ID=1&sub_ID=16"
ocd-division/country:ca/csd:4601071,http://www.rmalexander.com
ocd-division/country:ca/csd:4601075,http://www.powerview-pinefalls.com
ocd-division/country:ca/csd:4601078,http://www.victoriabeachbeacon.com
ocd-division/country:ca/csd:4602025,http://www.rmfranklin.com
ocd-division/country:ca/csd:4602032,http://www.rmdesalaberry.mb.ca
ocd-division/country:ca/csd:4602037,http://www.stpierrejolys.com
ocd-division/country:ca/csd:4602041,http://www.hanovermb.ca
ocd-division/country:ca/csd:4602044,http://www.steinbach.ca
ocd-division/country:ca/csd:4602046,http://www.whereyoubelong.ca
ocd-division/country:ca/csd:4602053,http://www.labroquerie.com
ocd-division/country:ca/csd:4602057,http://www.rmofsteanne.com
ocd-division/country:ca/csd:4602061,http://www.steannemb.ca
ocd-division/country:ca/csd:4602069,http://www.rmtache.ca
ocd-division/country:ca/csd:4602075,http://www.ritchot.com
ocd-division/country:ca/csd:4603030,http://www.rmofmontcalm.com
ocd-division/country:ca/csd:4603033,http://www.townofemerson.com
ocd-division/country:ca/csd:4603036,http://www.rmofrhineland.com
ocd-division/country:ca/csd:4603038,http://www.gretna.ca
ocd-division/country:ca/csd:4603040,https://altona.ca
ocd-division/country:ca/csd:4603042,http://www.townofplumcoulee.com
ocd-division/country:ca/csd:4603047,http://www.rmofstanley.ca
ocd-division/country:ca/csd:4603050,http://www.cityofwinkler.ca
ocd-division/country:ca/csd:4603053,http://mordenmb.com
ocd-division/country:ca/csd:4603065,http://www.rmofmorris.ca
ocd-division/country:ca/csd:4603067,http://townofmorris.ca
ocd-division/country:ca/csd:4603072,http://rmofdufferin.com
ocd-division/country:ca/csd:4603074,http://townofcarman.com
ocd-division/country:ca/csd:4604033,http://www.rmofpembina.com
ocd-division/country:ca/csd:4604035,http://www.townofmanitou.ca
ocd-division/country:ca/csd:4604044,http://www.pilotmound.com
ocd-division/country:ca/csd:4604046,http://www.crystalcitymb.ca
ocd-division/country:ca/csd:4604051,http://www.cartwrightmb.ca
ocd-division/country:ca/csd:4604053,http://m.cartwrightroblin.ca
ocd-division/country:ca/csd:4605025,http://www.killarney.ca
ocd-division/country:ca/csd:4605033,http://www.boissevain.ca
ocd-division/country:ca/csd:4605039,http://www.deloraine.org
ocd-division/country:ca/csd:4605047,http://www.waskada.ca
ocd-division/country:ca/csd:4605052,http://www.melitamb.ca
ocd-division/country:ca/csd:4605058,http://rmalbert.ca
ocd-division/country:ca/csd:4605061,http://www.hartney.ca/main.asp?id_menu=44&parent_id=1
ocd-division/country:ca/csd:4605063,http://www.hartney.ca/main.asp?id_menu=42&parent_id=1
ocd-division/country:ca/csd:4605067,http://www.whitewaterrm.ca
ocd-division/country:ca/csd:4605070,http://www.rmriverside.ca
ocd-division/country:ca/csd:4605076,http://www.rmstrathcona.com
ocd-division/country:ca/csd:4606015,http://www.oaklakeandarea.com/cim/63C354_550T30783T3T30740.dhtm
ocd-division/country:ca/csd:4606018,http://www.oaklakeandarea.com
ocd-division/country:ca/csd:4606023,http://www.rmofpipestone.com
ocd-division/country:ca/csd:4606030,http://www.elkhorn.mb.ca
ocd-division/country:ca/csd:4606034,http://www.virden.ca
ocd-division/country:ca/csd:4607041,http://glenboro.com
ocd-division/country:ca/csd:4607047,http://www.wawanesa.ca
ocd-division/country:ca/csd:4607053,http://www.sourismanitoba.com
ocd-division/country:ca/csd:4607060,http://www.gov.cornwallis.mb.ca
ocd-division/country:ca/csd:4607062,http://www.brandon.ca
ocd-division/country:ca/csd:4607065,http://www.rmofnorthcypress.ca
ocd-division/country:ca/csd:4607068,http://www.townofcarberry.ca
ocd-division/country:ca/csd:4607071,http://www.rmofelton.ca
ocd-division/country:ca/csd:4607077,http://riversdaly.ca
ocd-division/country:ca/csd:4608031,http://www.rmofsouthnorfolk.com
ocd-division/country:ca/csd:4608033,http://www.notre-dame-de-lourdes.ca
ocd-division/country:ca/csd:4608038,http://www.treherne.ca
ocd-division/country:ca/csd:4608042,http://www.rmofvictoria.com
ocd-division/country:ca/csd:4608045,http://www.northnorfolk.ca
ocd-division/country:ca/csd:4608048,http://villageofmacgregor.com
ocd-division/country:ca/csd:4608054,http://www.ardenmb.ca
ocd-division/country:ca/csd:4608059,http://www.gladstone.ca
ocd-division/country:ca/csd:4608061,http://www.gladstone.ca
ocd-division/country:ca/csd:4609017,http://www.rmofgrey.ca
ocd-division/country:ca/csd:4609020,http://www.stclaude.ca
ocd-division/country:ca/csd:4609024,http://www.rmofportage.ca
ocd-division/country:ca/csd:4609029,http://www.city.portage-la-prairie.mb.ca
ocd-division/country:ca/csd:4610035,http://www.rmofmacdonald.com
ocd-division/country:ca/csd:4610043,http://www.rm-cartier.mb.ca
ocd-division/country:ca/csd:4610052,http://www.rm-stfrancois.mb.ca
ocd-division/country:ca/csd:4611040,http://www.winnipeg.ca
ocd-division/country:ca/csd:4611042,http://www.rmofheadingley.ca
ocd-division/country:ca/csd:4612047,http://www.rmofspringfield.ca
ocd-division/country:ca/csd:4612054,http://www.ourhomeyourhome.ca
ocd-division/country:ca/csd:4612056,http://www.townofbeausejour.com
ocd-division/country:ca/csd:4613032,http://www.eaststpaul.com
ocd-division/country:ca/csd:4613037,http://www.weststpaul.com
ocd-division/country:ca/csd:4613043,http://www.rmofstandrews.com
ocd-division/country:ca/csd:4613047,http://www.cityofselkirk.com
ocd-division/country:ca/csd:4613049,http://www.dunnottar.ca
ocd-division/country:ca/csd:4613056,http://www.rmofstclements.com
ocd-division/country:ca/csd:4614015,http://www.rmofrosser.com
ocd-division/country:ca/csd:4614031,http://www.rmwoodlands.info
ocd-division/country:ca/csd:4614036,http://www.rockwood.ca
ocd-division/country:ca/csd:4614039,http://www.stonewall.ca
ocd-division/country:ca/csd:4614042,http://www.teulon.ca
ocd-division/country:ca/csd:4615020,http://www.neepawa.ca
ocd-division/country:ca/csd:4615029,http://www.rapidcitymb.ca
ocd-division/country:ca/csd:4615033,http://www.rmofblanshard.ca
ocd-division/country:ca/csd:4615038,http://www.hamiota.com
ocd-division/country:ca/csd:4615041,http://www.rmofminiota.com
ocd-division/country:ca/csd:4615055,http://www.birtle.ca
ocd-division/country:ca/csd:4615057,http://www.birtle.ca
ocd-division/country:ca/csd:4615064,http://www.strathclair.ca
ocd-division/country:ca/csd:4615069,http://www.rmofharrison.com
ocd-division/country:ca/csd:4615075,http://www.discoverminnedosa.com
ocd-division/country:ca/csd:4615091,http://www.townoferickson.jigsy.com
ocd-division/country:ca/csd:4615093,http://www.townerickson.ca
ocd-division/country:ca/csd:4616002,http://www.rossburn.ca
ocd-division/country:ca/csd:4616007,http://www.rossburn.ca
ocd-division/country:ca/csd:4616019,http://silvercreek.ca
